sample_id,pae_mean,pae_min,pae_max,pae_std,pae_median,pae_p10,pae_p90,pae_frac_lt_5,pae_frac_gt_15,pae_asymmetry
v486_rs_4_n0,6.537982,0.8,19.0,4.332646,5.5,1.5,12.769995,0.47165532879818595,0.022108843537414966,2.3600907
v261_ss_0_n0,6.5322714,0.8,15.7,3.5846813,6.7,1.6,11.1,0.38227146814404434,0.0034626038781163434,1.6991689
v781_ss_0_n0,7.7222223,0.8,20.7,5.7256246,5.1,1.4,15.6,0.49403122130394855,0.1248852157943067,1.7977961
v836_rs_2_n0,4.002922,0.8,14.6,2.2182963,3.7,1.4,6.9,0.7633308984660336,0.0,1.5415632
v958_ss_1_n0,6.782186,0.8,18.6,4.251483,7.0,1.3,12.2,0.411386593204775,0.020202020202020204,2.351148
v691_rs_3_n0,9.319329,0.8,26.3,6.28567,7.5,1.9,17.9,0.3747534516765286,0.2682445759368836,2.6276135
v679_rs_3_n0,5.2676697,0.8,15.8,3.510814,4.1,1.2,10.0,0.5401234567901234,0.0015432098765432098,1.6044754
v617_rs_3_n0,10.353223,0.8,22.4,6.7168794,10.2,1.8,18.9,0.33555555555555555,0.38555555555555554,2.2477777
v1945_ss_4_n0,11.347069,0.8,28.8,9.39095,6.5,1.7,25.0,0.42901234567901236,0.3819444444444444,3.2824075
v472_rs_2_n0,2.8830204,0.8,8.7,1.6049991,2.5,1.1,5.3,0.8808163265306123,0.0,1.2138776
v210_rs_2_n0,7.3820066,0.8,18.0,4.545701,6.7,1.6,13.7,0.35726643598615915,0.04498269896193772,1.9380624
v459_rs_0_n0,9.440039,0.8,24.4,8.827003,3.3,1.1,21.3,0.5595703125,0.404296875,1.4019532
v781_rs_1_n0,8.10654,0.8,21.2,4.5941486,9.0,1.8,13.4,0.3269916765755054,0.04875148632580262,1.9866825
v854_ss_4_n0,12.107716,0.8,26.9,8.074245,10.5,2.1,22.7,0.2800925925925926,0.41898148148148145,2.892284
v2000_ss_4_n0,10.1,0.8,23.9,6.6278224,10.8,1.5,20.1,0.322265625,0.2177734375,1.6804688
v1916_rs_1_n0,10.403306,0.8,26.1,9.691641,4.1,1.2,23.4,0.5555555555555556,0.39669421487603307,1.2826446
v861_ss_0_n0,4.007372,0.8,12.9,1.9690332,3.8,1.5,6.5,0.7407847800237812,0.0,1.362188
v384_rs_4_n0,3.1919181,0.8,10.7,1.6675119,3.2,1.1,5.3,0.8587755102040816,0.0,0.9578776
v242_ss_1_n0,2.422022,0.8,10.7,1.176307,2.2,1.2,3.6,0.9563711911357341,0.0,0.8058172
v557_ss_0_n0,7.1604896,0.8,18.5,4.3415456,6.3,1.7,12.6,0.41061224489795917,0.022857142857142857,1.6303673
v59_ss_4_n0,2.659347,0.8,6.9,1.175705,2.5,1.2,4.3,0.9485714285714286,0.0,0.8370612
v25_ss_3_n0,8.272608,0.8,22.3,4.8051105,8.2,1.6,14.8,0.2692901234567901,0.09104938271604938,2.648611
v795_rs_3_n0,10.448889,0.8,25.3,8.753545,4.9,1.5,22.3,0.5033333333333333,0.41888888888888887,1.7888889
v491_rs_1_n0,7.0693064,0.8,17.7,4.9146633,5.0,1.5,14.1,0.49387755102040815,0.0473469387755102,1.6318368
v2104_rs_4_n0,6.0425153,0.8,19.7,3.76264,5.7,1.5,11.4,0.4112654320987654,0.031635802469135804,2.778858
v1742_ss_3_n0,13.577714,0.8,30.4,11.869235,6.8,1.4400002,29.2,0.39346938775510204,0.3877551020408163,2.09649
v450_ss_4_n0,4.3585095,0.8,14.4,2.2166255,4.3,1.4,7.0,0.6420745069393718,0.0,1.3712199
v283_rs_4_n0,3.5785317,0.8,11.7,1.9110328,3.2,1.4,6.1,0.8310249307479224,0.0,1.4227148
v251_rs_4_n0,7.9436526,0.8,20.9,4.1194587,7.7,2.0,13.9,0.21875,0.0625,2.7814455
v18_rs_3_n0,1.6975309,0.8,4.4,0.800459,1.5,0.8,2.8,1.0,0.0,0.29382715
v1983_rs_2_n0,9.710823,0.8,25.6,7.221621,6.9,1.6,19.4,0.4266389177939646,0.3506763787721124,2.703642
v468_rs_2_n0,1.6691358,0.8,3.3,0.67962265,1.7,0.8,2.5,1.0,0.0,0.16790123
v2030_ss_0_n0,2.9719136,0.8,13.0,1.7959182,2.6,1.3,5.1,0.8958333333333334,0.0,1.2
v227_ss_2_n0,13.726014,0.8,28.2,10.285264,9.8,1.7,26.6,0.29864724245577523,0.4183142559833507,2.2079082
v623_rs_3_n0,9.622665,0.8,24.8,6.586899,7.6,1.8,18.3,0.36644854253420583,0.33967876264128494,2.6354551
v523_rs_4_n0,6.0337963,0.8,20.2,3.9356666,5.3,1.6,11.6,0.48081632653061224,0.0163265306122449,1.8073469
v2055_ss_1_n0,3.5387754,0.8,14.4,2.5314429,3.0,1.1,7.0,0.8253061224489796,0.0,1.7697959
v1913_ss_4_n0,13.632179,0.8,27.3,11.321669,11.4,1.0,25.9,0.4602076124567474,0.4982698961937716,1.4387544
v294_rs_0_n0,5.5640817,0.8,20.2,3.7083557,5.5,1.2,10.5,0.4310204081632653,0.02122448979591837,2.4986124
v475_rs_0_n0,2.1352615,0.8,5.2,0.7688172,2.1,1.1,3.1,0.9990817263544536,0.0,0.37263542
v1857_ss_4_n0,12.485374,0.8,27.1,10.05221,6.5,1.6,25.0,0.3923900118906064,0.4280618311533888,1.4863259
v1946_rs_1_n0,15.063041,0.8,28.7,10.799844,14.1,1.5,27.6,0.3024,0.496,3.10912
v1804_ss_3_n0,2.427392,0.8,7.0,1.071127,2.3,1.2,3.8,0.9675925925925926,0.0,0.7979938
v2111_ss_4_n0,6.153272,0.8,17.4,3.684856,5.3,1.6,11.0,0.4737696051919957,0.008653326122228232,1.8446728
v521_rs_1_n0,13.555555,0.8,30.0,11.648125,7.2,1.5,29.3,0.375,0.38040123456790126,1.9608024
v292_ss_2_n0,14.916337,0.8,28.8,9.676336,13.5,2.0,27.2,0.2154006243496358,0.4672216441207076,2.6580644
v834_ss_2_n0,8.58365,0.8,22.2,6.148441,6.0,1.5,16.4,0.4472318339100346,0.24394463667820068,1.6911764
v926_ss_0_n0,3.1192508,0.8,10.0,1.4585261,2.9,1.4,4.9,0.9011446409989594,0.0,0.96233094
v890_rs_4_n0,11.194902,0.8,24.1,5.745992,12.7,2.1,17.5,0.20395421436004163,0.3350676378772112,2.3802288
v543_ss_1_n0,13.131426,0.8,27.8,9.390213,10.8,1.7,25.2,0.29448491155046824,0.4214360041623309,2.364412
v258_rs_2_n0,5.585595,0.8,18.8,3.6089435,4.7,1.4,10.5,0.5186980609418282,0.007617728531855956,1.9451524
v599_rs_3_n0,7.0693064,0.8,17.7,4.9146633,5.0,1.5,14.1,0.49387755102040815,0.0473469387755102,1.6318368
v407_ss_0_n0,10.016858,0.8,25.9,6.7498536,8.9,1.8,18.8,0.3600416233090531,0.3340270551508845,2.6526537
v483_ss_1_n0,4.5153112,0.8,18.5,2.643828,4.2,1.4,7.8,0.6678200692041523,0.005190311418685121,1.8240485
v935_ss_1_n0,14.492563,0.8,28.4,11.528754,12.65,1.1,27.3,0.38016528925619836,0.493801652892562,1.4801654
v448_rs_0_n0,11.892797,0.8,28.1,10.13102,6.6499996,1.4,26.1,0.39473684210526316,0.3649584487534626,2.3332412
v858_rs_2_n0,10.087991,0.8,22.7,7.5484962,7.3,1.5,19.4,0.42092746730083236,0.4268727705112961,1.4806182
v660_rs_4_n0,3.4754767,0.8,12.7,1.7890741,3.4,1.3,5.7,0.8362919132149902,0.0,1.0763972
v1769_ss_0_n0,13.896973,0.8,29.8,10.195454,9.7,2.0300002,26.9,0.2763671875,0.42578125,2.628711
v633_rs_4_n0,14.038905,0.8,28.3,10.603113,10.6,1.6,26.9,0.3254437869822485,0.47041420118343197,2.8032544
v96_rs_4_n0,15.555756,0.8,29.0,9.478419,15.3,1.9,26.7,0.1983673469387755,0.5102040816326531,1.8657959
v839_rs_4_n0,11.557222,0.8,25.2,8.423325,7.8,1.8,22.6,0.33111111111111113,0.42,2.3051112
v363_ss_2_n0,7.490625,0.8,20.8,4.119457,7.5,1.9,13.0,0.29,0.05375,2.9997501
v865_rs_1_n0,9.102008,0.8,24.5,5.8339443,8.0,1.8,16.5,0.32271468144044324,0.2126038781163435,2.8170362
v648_rs_2_n0,5.1696324,0.8,14.3,2.9224663,4.9,1.5,8.9,0.5020408163265306,0.0,1.3991836
v787_ss_4_n0,12.667672,0.8,27.0,9.082542,9.9,1.6,24.4,0.30122448979591837,0.4293877551020408,2.8393471
v685_ss_2_n0,1.7358025,0.8,3.6,0.73691183,1.7,0.8,2.7,1.0,0.0,0.2074074
v692_ss_3_n0,3.829469,0.8,11.0,1.9080166,3.9,1.3,6.3,0.7151020408163266,0.0,1.1296327
v856_rs_4_n0,12.274219,0.8,26.9,9.0372095,8.25,1.8300003,23.7,0.2998046875,0.40625,1.6535157
v884_ss_4_n0,2.600643,0.8,11.1,1.653632,2.2,1.0,4.7,0.9136822773186409,0.0,1.1972452
v402_rs_3_n0,15.3683195,0.8,30.6,11.715882,11.0,1.8,30.0,0.29292929292929293,0.4426078971533517,2.1221304
v1790_ss_3_n0,4.892659,0.8,18.8,3.1123717,4.3,1.5,8.9,0.6177285318559557,0.01662049861495845,2.3113575
v979_rs_3_n0,7.269515,0.8,16.2,4.396459,7.05,1.5,13.2,0.38392857142857145,0.02040816326530612,1.5191326
v521_ss_1_n0,10.378185,0.8,24.7,7.806718,6.75,1.7,21.1,0.3871191135734072,0.37465373961218834,2.5236843
v621_rs_3_n0,12.297838,0.8,25.6,8.668308,10.1,1.7,23.55,0.29238754325259514,0.41522491349480967,2.8046715
v434_ss_4_n0,5.967102,0.8,18.3,3.4510152,6.4,1.4,10.2,0.4228571428571429,0.012244897959183673,2.2835917
v811_ss_3_n0,13.14589,0.8,28.1,9.663824,11.0,1.4,25.2,0.3090530697190427,0.45681581685744016,2.9398546
v296_rs_2_n0,5.922,0.8,18.2,4.8325195,3.3,1.4,13.4,0.614375,0.046875,1.3384999
v1746_rs_4_n0,7.068044,0.8,19.5,4.7006383,6.2,1.3,12.9,0.4426078971533517,0.02203856749311295,1.9406794
v457_ss_1_n0,10.821751,0.8,26.0,8.933117,6.05,1.5,23.5,0.431875,0.35625,2.58175
v1870_ss_0_n0,2.5111837,0.8,7.3,1.0898856,2.4,1.2,3.9,0.9681632653061224,0.0,0.7278367
v65_rs_0_n0,4.159871,0.8,19.3,3.019763,3.6,1.1,8.0,0.7153351698806244,0.012855831037649219,1.8756657
v1815_rs_4_n0,13.144737,0.8,29.7,11.056686,7.4,1.7,28.2,0.3878116343490305,0.3878116343490305,2.765097
v969_rs_2_n0,4.0090914,0.8,14.8,2.211237,3.6,1.5,6.8199954,0.7621671258034894,0.0,1.6038568
v2078_ss_2_n0,7.9101806,0.8,20.7,5.6795406,5.6,1.6,16.2,0.4729916897506925,0.15443213296398892,2.6921053
v261_ss_2_n0,10.929293,0.8,25.1,7.6493073,9.2,1.7,21.0,0.3415977961432507,0.40128558310376494,2.599449
v2008_rs_3_n0,13.779339,0.8,29.6,10.579654,9.5,1.6,27.5,0.3039485766758494,0.41689623507805323,2.805326
v390_ss_1_n0,11.105,0.8,24.0,7.0257893,10.5,2.0,19.8,0.2777777777777778,0.4177777777777778,2.3695555
v889_rs_3_n0,3.137282,0.8,12.7,1.6206332,2.9,1.4,5.0,0.8953168044077136,0.0,1.1035813
v2034_rs_0_n0,4.2654176,0.8,11.6,2.665937,3.1,1.3,8.0,0.5864562787639711,0.0,1.1635766
v80_rs_3_n0,14.500734,0.8,29.1,10.375288,11.5,1.8,26.7,0.3122130394857668,0.46648301193755737,2.13719
v427_ss_1_n0,5.1054444,0.8,13.7,3.263104,3.8,1.4,9.7,0.5544444444444444,0.0,1.0295556
v1770_rs_2_n0,13.3181925,0.8,30.1,12.63596,4.0,1.2,29.2,0.5434007134363853,0.4280618311533888,1.5766944
v610_ss_3_n0,8.907428,0.8,22.4,7.3611293,4.7,1.4,19.0,0.5142857142857142,0.3746938775510204,1.7596736
v2109_rs_4_n0,12.556229,0.8,28.6,10.396561,7.05,1.3,26.3,0.3944636678200692,0.41522491349480967,2.7740483
v4_ss_1_n0,14.370783,0.8,28.9,11.106568,11.6,1.4,27.5,0.35390946502057613,0.47050754458161864,2.634568
v994_ss_0_n0,2.685744,0.8,7.0,1.0551369,2.7,1.3,4.0,0.9708636836628513,0.0,0.62310094
v433_rs_0_n0,4.312372,0.8,14.1,2.468348,4.2,1.2,7.4,0.6415816326530612,0.0,1.5665816
v846_ss_2_n0,10.83705,0.8,28.1,9.430614,5.9,1.4,24.3,0.44321329639889195,0.36149584487534625,2.3361497
v744_rs_2_n0,10.353223,0.8,22.4,6.7168794,10.2,1.8,18.9,0.33555555555555555,0.38555555555555554,2.2477777
v1881_ss_1_n0,12.465755,0.8,27.2,9.989396,7.7,1.3,25.2,0.3769322235434007,0.4280618311533888,2.031629
v2117_ss_2_n0,1.6518519,0.8,3.3,0.67166847,1.7,0.8,2.6,1.0,0.0,0.31604937
v734_ss_2_n0,12.475,0.8,27.5,10.211334,6.6,1.7,25.7,0.4052734375,0.4111328125,2.226172
v253_ss_3_n0,8.668063,0.8,21.0,5.7808695,6.9,1.6,16.809998,0.380625,0.195625,2.688125
v66_ss_2_n0,5.6937504,0.8,14.1,3.3880553,5.45,1.2,10.17,0.4375,0.0,1.3375001
v489_rs_2_n0,4.0367346,0.8,14.4,2.0656307,3.9,1.5,6.6,0.7118367346938775,0.0,1.2499592
v796_ss_4_n0,5.5640817,0.8,20.2,3.7083557,5.5,1.2,10.5,0.4310204081632653,0.02122448979591837,2.4986124
v664_rs_4_n0,3.0567129,0.8,13.3,1.7762583,2.6,1.3,5.0,0.8966049382716049,0.0,1.1294752
v637_rs_4_n0,13.183448,0.8,30.8,11.718277,7.2,1.5,30.1,0.3701814058956916,0.3435374149659864,2.154195
v936_ss_4_n0,12.107716,0.8,26.9,8.074245,10.5,2.1,22.7,0.2800925925925926,0.41898148148148145,2.892284
v727_rs_2_n0,5.5640817,0.8,20.2,3.7083557,5.5,1.2,10.5,0.4310204081632653,0.02122448979591837,2.4986124
v53_rs_0_n0,3.3549998,0.8,19.2,2.413708,2.8,1.2,5.6099973,0.8688888888888889,0.006666666666666667,1.2855556
v2140_rs_2_n0,2.2266123,0.8,7.5,1.0259778,2.0,1.1,3.5,0.9722448979591837,0.0,0.5949388
v43_ss_4_n0,12.639063,0.8,28.7,10.430029,6.9,1.4,26.8,0.36328125,0.404296875,2.5445313
v679_ss_2_n0,2.9326515,0.8,10.1,1.451432,2.7,1.3,4.9,0.902118334550767,0.0,1.0343317
v692_rs_2_n0,13.337326,0.8,29.8,11.286354,8.4,1.3,28.0,0.40686632578524473,0.42220598977355733,3.1877282
v935_ss_4_n0,11.748595,0.8,24.8,8.817436,9.8,1.4,23.0,0.3558792924037461,0.4266389177939646,2.337565
v670_ss_4_n0,3.247407,0.8,11.4,1.7466766,3.1,1.2,5.4199953,0.8568298027757487,0.0,1.0929145
v624_rs_4_n0,9.750413,0.8,23.2,6.1402917,9.3,1.8,18.319994,0.2938475665748393,0.2231404958677686,2.811754
v809_rs_0_n0,4.3132153,0.8,15.0,2.3364146,4.1,1.4,7.3,0.6206443129520053,0.0,1.2731098
v191_ss_0_n0,12.593262,0.8,28.1,10.465,6.8500004,1.5,26.0,0.41015625,0.404296875,1.5708985
v1738_ss_0_n0,5.5682096,0.8,18.2,3.3366616,5.4,1.4,9.7,0.45524691358024694,0.008487654320987654,1.9904321
v2008_ss_3_n0,10.56914,0.8,25.3,9.591146,3.8,1.4,23.269995,0.5458984375,0.404296875,1.6164062
v79_ss_1_n0,13.553254,0.8,30.0,11.097384,8.1,1.7,27.9,0.4148586456278764,0.4280078895463511,2.563708
v540_ss_3_n0,12.43645,0.8,26.9,8.528398,10.1,2.0,23.4,0.2710007304601899,0.4141709276844412,2.671293
v451_ss_2_n0,4.674298,0.8,16.5,2.5630155,4.8,1.4,7.6,0.522372528616025,0.004162330905306972,1.4226848
v655_rs_4_n0,12.927333,0.8,28.0,9.584253,9.45,1.9900001,24.8,0.3466666666666667,0.4388888888888889,2.1542222
v1749_ss_3_n0,12.602682,0.8,29.9,11.487817,5.2,1.3,28.0,0.48788927335640137,0.39273356401384085,2.2731833
v1885_rs_1_n0,12.904816,0.8,29.0,11.150293,6.5,1.4,27.7,0.41061224489795917,0.38612244897959186,2.1289797
v1760_rs_0_n0,11.157895,0.8,26.3,8.847558,6.9,1.6,23.7,0.40443213296398894,0.3829639889196676,2.933518
v1745_ss_2_n0,3.2674196,0.8,10.0,1.5728626,3.2,1.3,5.2,0.8703923900118906,0.0,0.80689657
v201_rs_3_n0,4.2284184,0.8,12.4,2.319635,4.25,1.2,7.1,0.5791015625,0.0,1.1833985
v2112_rs_1_n0,1.6654322,0.8,3.5,0.669837,1.7,0.8,2.4,1.0,0.0,0.29876545
v708_rs_4_n0,7.490625,0.8,20.8,4.119457,7.5,1.9,13.0,0.29,0.05375,2.9997501
v414_ss_2_n0,2.9299803,0.8,11.5,1.4605019,2.8,1.2,4.8,0.9132149901380671,0.0,0.8811308
v998_ss_3_n0,3.8964498,0.8,13.6,2.129493,3.7,1.4,6.5,0.7291255752794215,0.0,1.2411572
v360_rs_0_n0,2.6172142,0.8,10.3,1.5223898,2.2,1.1,4.6,0.9230103806228374,0.0,1.1382352
v86_ss_0_n0,4.830864,0.8,21.8,3.641039,3.8,1.4,9.6,0.6435185185185185,0.02854938271604938,2.6089509
v704_rs_1_n0,10.567187,0.8,25.6,9.077023,5.4,1.7,23.5,0.47375,0.355,2.093625
v947_rs_0_n0,2.096786,0.8,5.8,0.80324113,2.0,1.1,3.2,0.9972451790633609,0.0,0.50431585
v879_rs_1_n0,9.319329,0.8,26.3,6.28567,7.5,1.9,17.9,0.3747534516765286,0.2682445759368836,2.6276135
v1906_rs_4_n0,11.496333,0.8,26.4,8.694963,8.9,1.4,22.4,0.3711111111111111,0.4488888888888889,2.8455555
v96_rs_1_n0,13.266493,0.8,26.8,9.4461565,9.7,1.7,25.1,0.2757544224765869,0.441207075962539,2.4634755
v448_ss_3_n0,9.773271,0.8,22.7,6.981923,7.0,1.7,19.0,0.3719723183391003,0.38235294117647056,1.8544981
v937_rs_2_n0,11.423047,0.8,25.5,8.512915,7.6,1.8,22.069996,0.369140625,0.4140625,2.1109376
v998_rs_1_n0,7.74853,0.8,21.3,5.252102,8.25,1.3,14.4,0.41695501730103807,0.05795847750865052,2.4891005
v2119_ss_1_n0,11.915166,0.8,29.4,10.653566,5.4,1.5,27.0,0.4605263157894737,0.3649584487534626,2.3876731
v823_ss_0_n0,2.0043945,0.8,9.2,1.000747,1.8,1.0,2.9,0.9794921875,0.0,0.53339845
v1752_ss_3_n0,3.1721454,0.8,17.1,2.6517088,2.3,1.1,6.2,0.8486159169550173,0.005190311418685121,1.8813148
v600_ss_3_n0,7.127364,0.8,18.4,3.993112,7.5,1.8,12.0,0.35537190082644626,0.02938475665748393,2.5794306
v370_rs_2_n0,3.0642657,0.8,13.4,1.6086239,2.9,1.3,4.9,0.9002770083102493,0.0,1.0229918
v2065_rs_4_n0,4.3507786,0.8,20.3,3.5106547,3.4,1.2,9.05,0.7370242214532872,0.026816608996539794,2.6600347
v508_ss_2_n0,12.2570305,0.8,27.9,9.443141,8.25,1.9300003,25.4,0.3424036281179138,0.37471655328798187,2.8424037
v893_rs_3_n0,8.149074,0.8,21.1,6.155409,5.0,1.4,16.349998,0.4984567901234568,0.21141975308641975,2.0938272
v726_rs_3_n0,6.8496714,0.8,19.6,4.583046,5.3,1.5,13.2,0.48575602629656683,0.02191380569758948,1.7881665
v240_rs_2_n0,13.155277,0.8,28.1,10.022276,10.25,1.4,25.8,0.3373702422145329,0.444636678200692,3.28218
v1773_rs_4_n0,14.17825,0.8,30.3,12.275352,7.5,1.3,29.0,0.4183142559833507,0.4380853277835588,1.7071801
v220_rs_0_n0,12.108306,0.8,27.9,10.374936,5.8500004,1.5,25.9,0.44982698961937717,0.39878892733564014,2.2463665
v1753_rs_1_n0,8.546815,0.8,23.4,5.448906,8.2,1.8,16.0,0.37049861495844877,0.1371191135734072,3.1426592
v1875_ss_3_n0,12.581726,0.8,27.6,10.075052,7.3,1.6,25.6,0.36639118457300274,0.40128558310376494,2.223508
v394_ss_2_n0,13.155277,0.8,28.1,10.022276,10.25,1.4,25.8,0.3373702422145329,0.444636678200692,3.28218
v1816_ss_3_n0,14.799682,0.8,29.3,11.424904,10.9,1.4,27.8,0.3744,0.464,1.9187201
v978_rs_1_n0,6.967914,0.8,21.9,4.2673616,6.9,1.7,12.3,0.3973922902494331,0.04195011337868481,2.7752836
v624_ss_0_n0,9.8635025,0.8,24.7,7.8471045,6.6,1.2,20.7,0.44675925925925924,0.37962962962962965,2.5498457
v497_ss_3_n0,8.542975,0.8,27.6,10.537041,2.0,0.8,25.0,0.6942148760330579,0.2975206611570248,0.64958674
v854_rs_1_n0,2.5407345,0.8,10.4,1.375137,2.3,1.1,4.0,0.9461224489795919,0.0,0.86693877
v543_ss_4_n0,10.798098,0.8,25.9,7.1711283,10.9,1.7,19.1,0.33174791914387636,0.44351961950059454,2.2901309
v477_ss_2_n0,4.8259044,0.8,14.4,2.8470383,4.2,1.4,8.7,0.5384615384615384,0.0,1.2952006
v308_ss_2_n0,4.0367346,0.8,14.4,2.0656307,3.9,1.5,6.6,0.7118367346938775,0.0,1.2499592
v1969_rs_1_n0,7.462222,0.8,20.7,5.5545454,4.8,1.2900001,14.6,0.5077777777777778,0.07,1.4817779
v1942_ss_2_n0,4.0609694,0.8,13.0,2.1989694,3.8,1.4,7.2,0.7091836734693877,0.0,1.4831634
v345_rs_1_n0,12.126211,0.8,25.3,7.854744,11.15,2.0,22.2,0.2560553633217993,0.43252595155709345,2.7773356
v2011_rs_2_n0,11.467674,0.8,26.9,9.33923,6.8,1.7,24.5,0.4228571428571429,0.3836734693877551,2.5542858
v2027_rs_0_n0,14.656347,0.8,30.6,12.044506,8.5,1.6,29.4,0.3935546875,0.44921875,2.5830078
v850_rs_0_n0,12.834444,0.8,29.4,12.077822,3.95,1.3,27.8,0.5477777777777778,0.42,1.0351111
v880_rs_3_n0,6.6419754,0.8,20.2,4.1028724,6.75,1.3,12.2,0.35648148148148145,0.036265432098765434,2.9604938
v726_rs_2_n0,8.425333,0.8,19.1,5.186412,8.65,1.6,14.909997,0.35555555555555557,0.08888888888888889,1.600889
v1999_ss_0_n0,2.6483397,0.8,7.1,1.0738534,2.6,1.2,4.0,0.9716796875,0.0,0.5158203
v184_rs_3_n0,8.523341,0.8,23.6,6.243319,7.7,1.3,16.869995,0.4272959183673469,0.1683673469387755,2.2487245
v309_rs_2_n0,5.559895,0.8,15.0,3.0599287,5.9,1.4,9.3,0.44970414201183434,0.0,1.9221566
v390_ss_3_n0,7.699375,0.8,20.9,4.4143414,8.1,1.8,12.9,0.37460978147762747,0.030176899063475548,2.1383975
v2019_ss_1_n0,13.447637,0.8,28.5,10.919719,8.2,1.4,26.2,0.444234404536862,0.4763705103969754,1.6400757
v217_ss_2_n0,4.9833508,0.8,13.5,3.5624783,3.3,1.1,9.8,0.5681581685744017,0.0,0.8582727
v299_ss_4_n0,12.357484,0.8,27.2,9.226656,9.6,1.8,24.3,0.36179981634527086,0.4123048668503214,2.4321396
v820_rs_0_n0,5.8953705,0.8,19.5,4.600687,3.5,1.3,12.6,0.6072530864197531,0.029320987654320986,1.2033949
v285_rs_2_n0,3.535755,0.8,12.7,1.9467889,3.4,1.3,5.9,0.7942857142857143,0.0,0.9095511
v85_rs_2_n0,3.308025,0.8,17.6,2.265287,2.8,1.3,5.7,0.8657407407407407,0.0038580246913580245,1.5484569
v1812_ss_4_n0,11.488822,0.8,25.4,7.801216,10.8,1.6,21.1,0.31866825208085614,0.441141498216409,2.5186682
v919_rs_3_n0,3.333125,0.8,11.8,1.720019,3.0,1.4,5.6,0.864375,0.0,1.42625
v1734_ss_3_n0,2.102571,0.8,4.9,0.71446604,2.1,1.1,3.0,1.0,0.0,0.39210284
v961_ss_3_n0,10.227514,0.8,23.2,7.732488,7.5,1.3,19.95,0.4245562130177515,0.43047337278106507,2.1526628
v251_ss_4_n0,8.745919,0.8,22.0,6.5005465,6.75,1.2,17.1,0.44387755102040816,0.28188775510204084,1.9857143
v538_ss_0_n0,6.903009,0.8,18.0,4.1604896,5.9,1.7,12.3,0.42978395061728397,0.010030864197530864,1.6918211
v27_ss_3_n0,15.052618,0.8,29.6,10.211309,13.0,2.1,27.3,0.24242424242424243,0.46831955922865015,2.7487602
v836_rs_1_n0,4.5153112,0.8,18.5,2.643828,4.2,1.4,7.8,0.6678200692041523,0.005190311418685121,1.8240485
v351_ss_1_n0,12.395241,0.8,28.9,10.506335,7.0,1.7,27.1,0.4045211183819155,0.3622843545508626,2.6246283
v1742_ss_2_n0,2.9296327,0.8,14.5,1.8218927,2.5,1.1,4.8,0.9175510204081633,0.0,0.89044905
v993_rs_4_n0,8.842424,0.8,21.5,5.1945457,9.4,1.7,15.5,0.28558310376492196,0.1349862258953168,2.5752068
v8_ss_4_n0,10.239761,0.8,24.1,6.972537,8.8,1.9,19.9,0.3590449954086318,0.3076216712580349,3.2200184
v208_rs_0_n0,10.694668,0.8,26.4,9.066231,5.6,1.5,23.6,0.45221606648199447,0.3621883656509695,2.225346
v809_rs_3_n0,4.0628805,0.8,17.3,2.4678893,3.7,1.4,7.0,0.7583102493074793,0.0034626038781163434,1.7684212
v405_rs_0_n0,6.662259,0.8,17.6,3.9384754,6.5,1.5,11.9,0.4214876033057851,0.011937557392102846,1.7061524
v1854_ss_4_n0,10.620675,0.8,23.5,6.2131357,10.1,2.35,19.1,0.24394463667820068,0.2984429065743945,2.4427333
v2130_ss_3_n0,8.881269,0.8,22.1,5.4497957,9.7,1.8,15.9,0.331945889698231,0.13423517169614985,2.6944847
v379_ss_3_n0,10.147062,0.8,26.6,9.204625,4.6,1.4,23.4,0.51875,0.34875,2.050125
v2105_ss_2_n0,10.369141,0.8,24.3,8.657743,6.25,1.2,21.6,0.47265625,0.4130859375,2.4066405
v687_rs_4_n0,13.927246,0.8,30.5,12.112659,6.6499996,1.5300003,29.5,0.4267578125,0.4072265625,1.9705079
v807_ss_0_n0,3.344043,0.8,13.7,1.7297499,3.1,1.4,5.3,0.8681640625,0.0,1.221289
v936_ss_3_n0,13.669825,0.8,28.0,9.905297,11.299999,1.5,26.1,0.296875,0.4423828125,2.6689453
v633_ss_4_n0,12.772716,0.8,29.3,11.061581,7.1499996,1.6,28.3,0.407202216066482,0.3649584487534626,2.4512465
v816_ss_3_n0,8.009225,0.8,20.5,5.6762366,5.6,1.5,15.959997,0.45714285714285713,0.15346938775510205,2.1379592
v558_ss_0_n0,3.5962539,0.8,11.4,1.7405151,3.5,1.3,5.6,0.8324661810613944,0.0,1.1050988
v600_ss_4_n0,2.422022,0.8,10.7,1.176307,2.2,1.2,3.6,0.9563711911357341,0.0,0.8058172
v896_rs_0_n0,11.054167,0.8,22.7,7.3998556,11.55,1.55,19.650002,0.328125,0.4652777777777778,1.8097223
v570_ss_2_n0,12.018241,0.8,25.3,8.611934,9.4,1.7,22.6,0.3380102040816326,0.4362244897959184,1.9716837
v915_rs_0_n0,7.063875,0.8,21.6,4.4782734,7.1,1.4,13.1,0.3825,0.04,2.82575
v355_rs_1_n0,1.7555555,0.8,3.6,0.7308037,1.7,0.8,2.7,1.0,0.0,0.26666665
v827_ss_1_n0,2.1352615,0.8,5.2,0.7688172,2.1,1.1,3.1,0.9990817263544536,0.0,0.37263542
v582_rs_2_n0,3.2555556,0.8,12.2,1.6195987,3.1,1.3,5.2,0.8737997256515775,0.0,0.958299
